Energy [MeV],Total
1.81,0.007777134219645904
1.825050505050505,0.018520297984363603
1.8401010101010102,0.02597397656753311
1.8551515151515152,0.029315240441592824
1.8702020202020202,0.03796042082285485
1.8852525252525254,0.04187376149770628
1.9003030303030304,0.04253413257352257
1.9153535353535354,0.05170097998562881
1.9304040404040403,0.05168924049997193
1.9454545454545455,0.059629660448095576
1.9605050505050505,0.06162705518991546
1.9755555555555555,0.06322608788555148
1.9906060606060607,0.0721248160734585
2.0056565656565657,0.069282976742947
2.0207070707070707,0.08267648468847134
2.0357575757575757,0.0751287628756159
2.0508080808080806,0.08790985353886593
2.065858585858586,0.08419073947894515
2.080909090909091,0.08985031341071609
2.095959595959596,0.08197179650816765
2.111010101010101,0.09447711551352478
2.126060606060606,0.08971686317989794
2.141111111111111,0.10067948328596954
2.156161616161616,0.09388118295403403
2.1712121212121214,0.10739683251200637
2.1862626262626264,0.0976485041927565
2.2013131313131313,0.1090226034289821
2.2163636363636363,0.10351588676561572
2.2314141414141413,0.10880139283113704
2.2464646464646463,0.11130157532315033
2.2615151515151517,0.06624590908387054
2.2765656565656567,0.013968370983406886
2.2916161616161617,0.013113706492513635
2.3066666666666666,0.01518482875648308
2.3217171717171716,0.014413193686778644
2.3367676767676766,0.014854183198727264
2.3518181818181816,0.016837062058558724
2.366868686868687,0.015609854646596288
2.381919191919192,0.01741088757543933
2.396969696969697,0.016896061403239102
2.412020202020202,0.016478588992378824
2.427070707070707,0.018885224185767723
2.4421212121212124,0.017045646157811786
2.4571717171717173,0.01924257307868788
2.4722222222222223,0.020972146730939667
2.4872727272727273,0.018903848276454405
2.5023232323232323,0.020656440797962937
2.5173737373737373,0.02174166456967935
2.5324242424242422,0.01998874381612933
2.5474747474747472,0.022120579863687595
2.562525252525252,0.02255350689398597
2.5775757575757576,0.021077387672015037
2.5926262626262626,0.023143084630408824
2.6076767676767676,0.0240573120926735
2.6227272727272726,0.022296087247801147
2.637777777777778,0.024263957308817738
2.652828282828283,0.02559330493460583
2.667878787878788,0.023296991942715548
2.682929292929293,0.024781270265971645
2.697979797979798,0.02639910496285442
2.713030303030303,0.024975358842454953
2.728080808080808,0.02437100457743622
2.743131313131313,0.02694474550067597
2.758181818181818,0.025932540059466963
2.7732323232323233,0.025040437631374902
2.7882828282828283,0.02741522575032063
2.8033333333333332,0.028758076020140546
2.818383838383838,0.026126303012795418
2.8334343434343436,0.025936037378479243
2.8484848484848486,0.028688676807638633
2.8635353535353536,0.028127999192175256
2.8785858585858586,0.026160424867851147
2.8936363636363636,0.026973256581677728
2.9086868686868685,0.029486260645964626
2.9237373737373735,0.028334149608031368
2.9387878787878785,0.02695199818174526
2.9538383838383835,0.028247467414553255
2.9688888888888885,0.0292222390590722
2.983939393939394,0.028947357938562072
2.998989898989899,0.026564145077529886
3.014040404040404,0.027687730934074794
3.0290909090909093,0.0293831410670493
3.0441414141414143,0.028718429384049067
3.0591919191919192,0.026687675223712726
3.074242424242424,0.02645876425748109
3.089292929292929,0.028916564174963365
3.104343434343434,0.029262412996288265
3.119393939393939,0.026807405753381492
3.134444444444444,0.025689862507779746
3.149494949494949,0.027079881516166537
3.164545454545454,0.02826974157553135
3.1795959595959595,0.026710877566283597
3.1946464646464645,0.024714900936539948
3.2096969696969695,0.02484722464859789
3.224747474747475,0.026111651953292
3.23979797979798,0.026611437517900485
3.254848484848485,0.02438580421513064
3.26989898989899,0.023310195538289242
3.284949494949495,2.0696823424536116e-05
3.3,2.248511617108356e-05
